## date = '2019-05-11 18:33:50.515164'
## execstr = '/anaconda3/envs/riboseq/bin/metagene count genome/chrM_orfs_start_rois_ND4.txt data/metagene/T2_1/T2_1_ND4start --count_files data/mapping/T2_1.bam --threeprime --norm_region 30 200 --min_counts 0 --cmap Blues'
## args = {  
##          'big_genome'       : False,,
##          'cmap'             : 'Blues',,
##          'count_files'      : ['data/mapping/T2_1.bam'],,
##          'countfile_format' : 'BAM',,
##          'dpi'              : 150,,
##          'figformat'        : 'png',,
##          'figsize'          : None,,
##          'keep'             : False,,
##          'landmark'         : None,,
##          'mapping'          : 'threeprime',,
##          'max_length'       : 100,,
##          'maxmem'           : 0,,
##          'min_counts'       : 0,,
##          'min_length'       : 25,,
##          'nibble'           : 0,,
##          'norm_region'      : [30, 200],,
##          'normalize_over'   : None,,
##          'offset'           : 0,,
##          'outbase'          : 'data/metagene/T2_1/T2_1_ND4start',,
##          'program'          : 'count',,
##          'roi_file'         : 'genome/chrM_orfs_start_rois_ND4.txt',,
##          'stylesheet'       : None,,
##          'sum'              : None,,
##          'title'            : None,,
##          'use_mean'         : False,,
##          'warnlevel'        : 0,
##        }
x	metagene_average	regions_counted
-22	0.0024813895781637717	1
-21	0.02109181141439206	1
-20	0.011786600496277916	1
-19	0.0	1
-18	0.0	1
-17	0.0	1
-16	0.0012406947890818859	1
-15	0.015508684863523574	1
-14	0.0024813895781637717	1
-13	0.0	1
-12	0.0	1
-11	0.0	1
-10	0.0006203473945409429	1
-9	0.003101736972704715	1
-8	0.0018610421836228288	1
-7	0.0	1
-6	0.0	1
-5	0.0	1
-4	0.003101736972704715	1
-3	0.01488833746898263	1
-2	0.011166253101736972	1
-1	0.0012406947890818859	1
0	0.0	1
1	0.004342431761786601	1
2	0.00620347394540943	1
3	0.0024813895781637717	1
4	0.0037220843672456576	1
5	0.0	1
6	0.0	1
7	0.0006203473945409429	1
8	0.005583126550868486	1
9	0.0012406947890818859	1
10	0.003101736972704715	1
11	0.0	1
12	0.0	1
13	0.00620347394540943	1
14	0.004342431761786601	1
15	0.0	1
16	0.005583126550868486	1
17	0.022332506203473945	1
18	0.15942928039702234	1
19	0.01488833746898263	1
20	0.0	1
21	0.02109181141439206	1
22	0.014267990074441687	1
23	0.011786600496277916	1
24	0.01240694789081886	1
25	0.0006203473945409429	1
26	0.0006203473945409429	1
27	0.0	1
28	0.0	1
29	0.0	1
30	0.0006203473945409429	1
31	0.0	1
32	0.0	1
33	0.0	1
34	0.0	1
35	0.0	1
36	0.003101736972704715	1
37	0.0024813895781637717	1
38	0.0018610421836228288	1
39	0.0006203473945409429	1
40	0.004342431761786601	1
41	0.0	1
42	0.008064516129032258	1
43	0.0006203473945409429	1
44	0.0	1
45	0.007444168734491315	1
46	0.0	1
47	0.0018610421836228288	1
48	0.0037220843672456576	1
49	0.0006203473945409429	1
50	0.0	1
51	0.004342431761786601	1
52	0.02791563275434243	1
53	0.0037220843672456576	1
54	0.0006203473945409429	1
55	0.0	1
56	0.0	1
57	0.0	1
58	0.0006203473945409429	1
59	0.0012406947890818859	1
60	0.0018610421836228288	1
61	0.005583126550868486	1
62	0.004962779156327543	1
63	0.0018610421836228288	1
64	0.0037220843672456576	1
65	0.0018610421836228288	1
66	0.018610421836228287	1
67	0.0018610421836228288	1
68	0.0	1
69	0.007444168734491315	1
70	0.0006203473945409429	1
71	0.0	1
72	0.0	1
73	0.005583126550868486	1
74	0.0	1
75	0.0	1
76	0.0037220843672456576	1
77	0.0012406947890818859	1
78	0.003101736972704715	1
79	0.0006203473945409429	1
80	0.0	1
81	0.0018610421836228288	1
82	0.004342431761786601	1
83	0.0	1
84	0.0012406947890818859	1
85	0.014267990074441687	1
86	0.04900744416873449	1
87	0.0	1
88	0.0018610421836228288	1
89	0.0006203473945409429	1
90	0.0012406947890818859	1
91	0.0024813895781637717	1
92	0.06389578163771713	1
93	0.020471464019851116	1
94	0.00620347394540943	1
95	0.0006203473945409429	1
96	0.0024813895781637717	1
97	0.0012406947890818859	1
98	0.0006203473945409429	1
99	0.0012406947890818859	1
