## date = '2019-05-11 18:33:57.194829'
## execstr = '/anaconda3/envs/riboseq/bin/metagene count genome/chrM_orfs_start_rois_ND4.txt data/metagene/T2_2/T2_2_ND4start --count_files data/mapping/T2_2.bam --threeprime --norm_region 30 200 --min_counts 0 --cmap Blues'
## args = {  
##          'big_genome'       : False,,
##          'cmap'             : 'Blues',,
##          'count_files'      : ['data/mapping/T2_2.bam'],,
##          'countfile_format' : 'BAM',,
##          'dpi'              : 150,,
##          'figformat'        : 'png',,
##          'figsize'          : None,,
##          'keep'             : False,,
##          'landmark'         : None,,
##          'mapping'          : 'threeprime',,
##          'max_length'       : 100,,
##          'maxmem'           : 0,,
##          'min_counts'       : 0,,
##          'min_length'       : 25,,
##          'nibble'           : 0,,
##          'norm_region'      : [30, 200],,
##          'normalize_over'   : None,,
##          'offset'           : 0,,
##          'outbase'          : 'data/metagene/T2_2/T2_2_ND4start',,
##          'program'          : 'count',,
##          'roi_file'         : 'genome/chrM_orfs_start_rois_ND4.txt',,
##          'stylesheet'       : None,,
##          'sum'              : None,,
##          'title'            : None,,
##          'use_mean'         : False,,
##          'warnlevel'        : 0,
##        }
x	metagene_average	regions_counted
-10	0.0	1
-9	0.001486988847583643	1
-8	0.001486988847583643	1
-7	0.0007434944237918215	1
-6	0.0	1
-5	0.0007434944237918215	1
-4	0.0022304832713754648	1
-3	0.012639405204460967	1
-2	0.008178438661710037	1
-1	0.0007434944237918215	1
0	0.0	1
1	0.0022304832713754648	1
2	0.008921933085501859	1
3	0.001486988847583643	1
4	0.0022304832713754648	1
5	0.0007434944237918215	1
6	0.0007434944237918215	1
7	0.0007434944237918215	1
8	0.002973977695167286	1
9	0.002973977695167286	1
10	0.0007434944237918215	1
11	0.0	1
12	0.0	1
13	0.005947955390334572	1
14	0.0022304832713754648	1
15	0.0	1
16	0.001486988847583643	1
17	0.020074349442379184	1
18	0.1382899628252788	1
19	0.020074349442379184	1
20	0.0007434944237918215	1
21	0.011895910780669145	1
22	0.013382899628252789	1
23	0.011895910780669145	1
24	0.016356877323420074	1
25	0.0007434944237918215	1
26	0.0007434944237918215	1
27	0.0007434944237918215	1
28	0.0	1
29	0.0	1
30	0.0007434944237918215	1
31	0.0	1
32	0.001486988847583643	1
33	0.001486988847583643	1
34	0.0007434944237918215	1
35	0.0007434944237918215	1
36	0.008178438661710037	1
37	0.001486988847583643	1
38	0.005947955390334572	1
39	0.001486988847583643	1
40	0.0022304832713754648	1
41	0.001486988847583643	1
42	0.005947955390334572	1
43	0.0037174721189591076	1
44	0.0	1
45	0.008178438661710037	1
46	0.0	1
47	0.001486988847583643	1
48	0.0	1
49	0.0007434944237918215	1
50	0.0	1
51	0.0007434944237918215	1
52	0.02973977695167286	1
53	0.0022304832713754648	1
54	0.001486988847583643	1
55	0.001486988847583643	1
56	0.0	1
57	0.0007434944237918215	1
58	0.0	1
59	0.001486988847583643	1
60	0.0007434944237918215	1
61	0.0044609665427509295	1
62	0.0022304832713754648	1
63	0.0007434944237918215	1
64	0.002973977695167286	1
65	0.0044609665427509295	1
66	0.012639405204460967	1
67	0.0007434944237918215	1
68	0.0	1
69	0.01486988847583643	1
70	0.001486988847583643	1
71	0.0	1
72	0.0	1
73	0.008178438661710037	1
74	0.001486988847583643	1
75	0.0	1
76	0.006691449814126394	1
77	0.0022304832713754648	1
78	0.001486988847583643	1
79	0.0007434944237918215	1
80	0.0	1
81	0.001486988847583643	1
82	0.0052044609665427505	1
83	0.0007434944237918215	1
84	0.001486988847583643	1
85	0.008178438661710037	1
86	0.02453531598513011	1
87	0.0	1
88	0.001486988847583643	1
89	0.0007434944237918215	1
90	0.0037174721189591076	1
91	0.0052044609665427505	1
92	0.08773234200743495	1
93	0.02973977695167286	1
94	0.001486988847583643	1
95	0.0	1
96	0.0022304832713754648	1
97	0.0022304832713754648	1
98	0.0	1
99	0.0022304832713754648	1
